Index,Date,URL
14797,2021354_2023-07-08_03:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_031800_LBA_OUTER_S0.fits
14798,2021354_2023-07-07_20:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_204800_LBA_OUTER_S0.fits
14799,2021354_2023-07-07_22:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_223300_LBA_OUTER_S0.fits
14800,2021354_2023-07-08_01:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_013300_LBA_OUTER_S0.fits
14801,2021354_2023-07-08_03:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_034800_LBA_OUTER_S0.fits
14802,2021354_2023-07-07_20:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_201800_LBA_OUTER_S0.fits
14803,2021354_2023-07-08_04:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_040300_LBA_OUTER_S0.fits
14804,2021354_2023-07-08_02:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_020300_LBA_OUTER_S0.fits
14805,2021354_2023-07-08_00:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_001800_LBA_OUTER_S0.fits
14806,2021354_2023-07-07_18:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_184800_LBA_OUTER_S0.fits
14807,2021354_2023-07-07_22:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_220300_LBA_OUTER_S0.fits
14808,2021354_2023-07-07_21:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_213300_LBA_OUTER_S0.fits
14809,2021354_2023-07-07_23:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_234800_LBA_OUTER_S0.fits
14810,2021354_2023-07-07_19:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_190300_LBA_OUTER_S0.fits
14811,2021354_2023-07-08_02:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_024800_LBA_OUTER_S0.fits
14812,2021354_2023-07-08_00:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_003300_LBA_OUTER_S0.fits
14813,2021354_2023-07-07_21:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_211800_LBA_OUTER_S0.fits
14814,2021354_2023-07-08_03:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_030300_LBA_OUTER_S0.fits
14815,2021354_2023-07-08_01:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230708_011800_LBA_OUTER_S0.fits
14816,2021354_2023-07-07_23:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_230300_LBA_OUTER_S0.fits
14817,2021354_2023-07-07_19:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_194800_LBA_OUTER_S0.fits
14818,2021354_2023-07-07_22:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_224800_LBA_OUTER_S0.fits
14819,2021354_2023-07-07_20:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4658/2021354/dynamic_spectra/LOFAR_20230707_203300_LBA_OUTER_S0.fits
14820,2021311_2023-07-07_16:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_161300_LBA_OUTER_S0.fits
14821,2021311_2023-07-07_09:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_094300_LBA_OUTER_S0.fits
14822,2021311_2023-07-07_10:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_101300_LBA_OUTER_S0.fits
14823,2021311_2023-07-07_06:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_062800_LBA_OUTER_S0.fits
14824,2021311_2023-07-07_11:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_115800_LBA_OUTER_S0.fits
14825,2021311_2023-07-07_17:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_175800_LBA_OUTER_S0.fits
14826,2021311_2023-07-07_05:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_054300_LBA_OUTER_S0.fits
14827,2021311_2023-07-07_15:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_154300_LBA_OUTER_S0.fits
14828,2021311_2023-07-07_10:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_102800_LBA_OUTER_S0.fits
14829,2021311_2023-07-07_07:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_075800_LBA_OUTER_S0.fits
14830,2021311_2023-07-07_13:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_134300_LBA_OUTER_S0.fits
14831,2021311_2023-07-07_16:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_162800_LBA_OUTER_S0.fits
14832,2021311_2023-07-07_06:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_061300_LBA_OUTER_S0.fits
14833,2021311_2023-07-07_08:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_084300_LBA_OUTER_S0.fits
14834,2021311_2023-07-07_17:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_171300_LBA_OUTER_S0.fits
14835,2021311_2023-07-07_11:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_111300_LBA_OUTER_S0.fits
14836,2021311_2023-07-07_07:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_072800_LBA_OUTER_S0.fits
14837,2021311_2023-07-07_10:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_105800_LBA_OUTER_S0.fits
14838,2021311_2023-07-07_16:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_165800_LBA_OUTER_S0.fits
14839,2021311_2023-07-07_04:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_044300_LBA_OUTER_S0.fits
14840,2021311_2023-07-07_14:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_144300_LBA_OUTER_S0.fits
14841,2021311_2023-07-07_11:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_112800_LBA_OUTER_S0.fits
14842,2021311_2023-07-07_06:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_065800_LBA_OUTER_S0.fits
14843,2021311_2023-07-07_12:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_124300_LBA_OUTER_S0.fits
14844,2021311_2023-07-07_17:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_172800_LBA_OUTER_S0.fits
14845,2021311_2023-07-07_07:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_071300_LBA_OUTER_S0.fits
14846,2021311_2023-07-07_08:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_082800_LBA_OUTER_S0.fits
14847,2021311_2023-07-07_12:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_121300_LBA_OUTER_S0.fits
14848,2021311_2023-07-07_14:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_141300_LBA_OUTER_S0.fits
14849,2021311_2023-07-07_18:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_181300_LBA_OUTER_S0.fits
14850,2021311_2023-07-07_07:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_074300_LBA_OUTER_S0.fits
14851,2021311_2023-07-07_15:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_155800_LBA_OUTER_S0.fits
14852,2021311_2023-07-07_13:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_135800_LBA_OUTER_S0.fits
14853,2021311_2023-07-07_14:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_142800_LBA_OUTER_S0.fits
14854,2021311_2023-07-07_11:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_114300_LBA_OUTER_S0.fits
14855,2021311_2023-07-07_08:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_081300_LBA_OUTER_S0.fits
14856,2021311_2023-07-07_05:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_055800_LBA_OUTER_S0.fits
14857,2021311_2023-07-07_12:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_122800_LBA_OUTER_S0.fits
14858,2021311_2023-07-07_17:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_174300_LBA_OUTER_S0.fits
14859,2021311_2023-07-07_09:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_095800_LBA_OUTER_S0.fits
14860,2021311_2023-07-07_13:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_131300_LBA_OUTER_S0.fits
14861,2021311_2023-07-07_09:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_092800_LBA_OUTER_S0.fits
14862,2021311_2023-07-07_15:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_151300_LBA_OUTER_S0.fits
14863,2021311_2023-07-07_06:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_064300_LBA_OUTER_S0.fits
14864,2021311_2023-07-07_14:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_145800_LBA_OUTER_S0.fits
14865,2021311_2023-07-07_12:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_125800_LBA_OUTER_S0.fits
14866,2021311_2023-07-07_05:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_052800_LBA_OUTER_S0.fits
14867,2021311_2023-07-07_15:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_152800_LBA_OUTER_S0.fits
14868,2021311_2023-07-07_10:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_104300_LBA_OUTER_S0.fits
14869,2021311_2023-07-07_04:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_045800_LBA_OUTER_S0.fits
14870,2021311_2023-07-07_13:28:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_132800_LBA_OUTER_S0.fits
14871,2021311_2023-07-07_16:43:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_164300_LBA_OUTER_S0.fits
14872,2021311_2023-07-07_09:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_091300_LBA_OUTER_S0.fits
14873,2021311_2023-07-07_08:58:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_085800_LBA_OUTER_S0.fits
14874,2021311_2023-07-07_05:13:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4659/2021311/dynamic_spectra/LOFAR_20230707_051300_LBA_OUTER_S0.fits
14875,2021285_2023-07-06_20:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_204800_LBA_OUTER_S0.fits
14876,2021285_2023-07-06_22:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_223300_LBA_OUTER_S0.fits
14877,2021285_2023-07-06_19:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_193300_LBA_OUTER_S0.fits
14878,2021285_2023-07-07_02:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_021800_LBA_OUTER_S0.fits
14879,2021285_2023-07-06_21:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_210300_LBA_OUTER_S0.fits
14880,2021285_2023-07-07_04:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_041800_LBA_OUTER_S0.fits
14881,2021285_2023-07-07_00:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_000300_LBA_OUTER_S0.fits
14882,2021285_2023-07-06_23:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_231800_LBA_OUTER_S0.fits
14883,2021285_2023-07-07_03:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_033300_LBA_OUTER_S0.fits
14884,2021285_2023-07-07_01:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_014800_LBA_OUTER_S0.fits
14885,2021285_2023-07-06_23:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_233300_LBA_OUTER_S0.fits
14886,2021285_2023-07-06_21:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_214800_LBA_OUTER_S0.fits
14887,2021285_2023-07-06_20:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_200300_LBA_OUTER_S0.fits
14888,2021285_2023-07-07_03:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_031800_LBA_OUTER_S0.fits
14889,2021285_2023-07-06_18:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_183300_LBA_OUTER_S0.fits
14890,2021285_2023-07-06_22:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_221800_LBA_OUTER_S0.fits
14891,2021285_2023-07-07_01:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_010300_LBA_OUTER_S0.fits
14892,2021285_2023-07-07_00:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_004800_LBA_OUTER_S0.fits
14893,2021285_2023-07-06_19:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_191800_LBA_OUTER_S0.fits
14894,2021285_2023-07-07_02:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_023300_LBA_OUTER_S0.fits
14895,2021285_2023-07-06_22:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_224800_LBA_OUTER_S0.fits
14896,2021285_2023-07-06_20:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_203300_LBA_OUTER_S0.fits
14897,2021285_2023-07-07_00:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_001800_LBA_OUTER_S0.fits
14898,2021285_2023-07-06_19:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_194800_LBA_OUTER_S0.fits
14899,2021285_2023-07-06_23:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_230300_LBA_OUTER_S0.fits
14900,2021285_2023-07-07_02:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_020300_LBA_OUTER_S0.fits
14901,2021285_2023-07-06_21:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_211800_LBA_OUTER_S0.fits
14902,2021285_2023-07-07_04:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_040300_LBA_OUTER_S0.fits
14903,2021285_2023-07-07_01:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_013300_LBA_OUTER_S0.fits
14904,2021285_2023-07-07_03:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_034800_LBA_OUTER_S0.fits
14905,2021285_2023-07-06_21:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_213300_LBA_OUTER_S0.fits
14906,2021285_2023-07-06_19:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_190300_LBA_OUTER_S0.fits
14907,2021285_2023-07-06_23:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_234800_LBA_OUTER_S0.fits
14908,2021285_2023-07-06_22:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_220300_LBA_OUTER_S0.fits
14909,2021285_2023-07-06_18:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_184800_LBA_OUTER_S0.fits
14910,2021285_2023-07-07_01:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_011800_LBA_OUTER_S0.fits
14911,2021285_2023-07-06_20:18:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230706_201800_LBA_OUTER_S0.fits
14912,2021285_2023-07-07_03:03:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_030300_LBA_OUTER_S0.fits
14913,2021285_2023-07-07_02:48:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_024800_LBA_OUTER_S0.fits
14914,2021285_2023-07-07_00:33:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4661/2021285/dynamic_spectra/LOFAR_20230707_003300_LBA_OUTER_S0.fits
14915,2021282_2023-07-06_18:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_181200_LBA_OUTER_S0.fits
14916,2021282_2023-07-06_07:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_074200_LBA_OUTER_S0.fits
14917,2021282_2023-07-06_08:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_082700_LBA_OUTER_S0.fits
14918,2021282_2023-07-06_15:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_155700_LBA_OUTER_S0.fits
14919,2021282_2023-07-06_12:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_121200_LBA_OUTER_S0.fits
14920,2021282_2023-07-06_14:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_141200_LBA_OUTER_S0.fits
14921,2021282_2023-07-06_13:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_135700_LBA_OUTER_S0.fits
14922,2021282_2023-07-06_14:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_142700_LBA_OUTER_S0.fits
14923,2021282_2023-07-06_05:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_055700_LBA_OUTER_S0.fits
14924,2021282_2023-07-06_12:27:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_122700_LBA_OUTER_S0.fits
14925,2021282_2023-07-06_11:42:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_114200_LBA_OUTER_S0.fits
14926,2021282_2023-07-06_09:57:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_095700_LBA_OUTER_S0.fits
14927,2021282_2023-07-06_08:12:00.000000,https://spaceweather.astron.nl//SolarKSP/data/atdb_process/solar_bf_compressing/4662/2021282/dynamic_spectra/LOFAR_20230706_081200_LBA_OUTER_S0.fits
